숙소번호,모텔명,리뷰별 상세,추천여부,상위5긍정단어,상위5부정단어
120,여수 나폴리펜션,"[{'리뷰순': 1, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 4, '부정단어 개수': 1}, {'리뷰순': 3, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 5, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 8, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 3, '부정단어 개수': 3}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 16, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 20, '긍정단어 개수': 3, '부정단어 개수': 0}]",매우추천숙소,"야경, 오션, 온수, 포차, 바다","냄새, 불친절, 찬물, 절대, 답답"
121,여수 하멜펜션,"[{'리뷰순': 1, '긍정단어 개수': 8, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 9, '부정단어 개수': 1}, {'리뷰순': 4, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 6, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 2, '부정단어 개수': 2}, {'리뷰순': 9, '긍정단어 개수': 5, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 6, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 6, '부정단어 개수': 1}, {'리뷰순': 15, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 18, '긍정단어 개수': 0, '부정단어 개수': 3}, {'리뷰순': 19, '긍정단어 개수': 2, '부정단어 개수': 1}, {'리뷰순': 20, '긍정단어 개수': 1, '부정단어 개수': 0}]",매우추천숙소,"바다, 관광지, 펜션, 테라스, 접근성","계단, 모시, 단점, 커버, 곰팡이"
122,여수 마리나유스호스텔,"[{'리뷰순': 1, '긍정단어 개수': 4, '부정단어 개수': 1}, {'리뷰순': 2, '긍정단어 개수': 1, '부정단어 개수': 2}, {'리뷰순': 3, '긍정단어 개수': 3, '부정단어 개수': 1}, {'리뷰순': 4, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 2, '부정단어 개수': 1}, {'리뷰순': 12, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 4, '부정단어 개수': 1}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 3, '부정단어 개수': 0}]",매우추천숙소,"수영장, 물놀이, 바다, 테라스, 포차","단점, 머리카락, 먼지, 뭔가, 계단"
123,여수 지뜨펜션(여수낭만포차 도보1분내),"[{'리뷰순': 1, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 5, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 2, '부정단어 개수': 2}, {'리뷰순': 8, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 5, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 20, '긍정단어 개수': 2, '부정단어 개수': 0}]",매우추천숙소,"포차, 낭만, 접근성, 최고, 주차","단점, 소음"
124,여수 여수야호스텔펜션,"[{'리뷰순': 1, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 7, '부정단어 개수': 1}, {'리뷰순': 5, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 3, '부정단어 개수': 3}, {'리뷰순': 8, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 2, '부정단어 개수': 1}, {'리뷰순': 12, '긍정단어 개수': 6, '부정단어 개수': 1}, {'리뷰순': 13, '긍정단어 개수': 5, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 5, '부정단어 개수': 1}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 8, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 0, '부정단어 개수': 0}]",매우추천숙소,"포차, 낭만, 펜션, 주차, 바다","냄새, 후회, 복잡하다, 모시"
125,여수 모리아펜션,"[{'리뷰순': 1, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 8, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 0, '부정단어 개수': 0}]",매우추천숙소,"가족, 바다, 노을, 최고, 친구",
126,여수 디마레풀빌라&키즈,"[{'리뷰순': 1, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 2, '부정단어 개수': 1}, {'리뷰순': 3, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 3, '부정단어 개수': 2}, {'리뷰순': 5, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 12, '긍정단어 개수': 1, '부정단어 개수': 1}, {'리뷰순': 13, '긍정단어 개수': 2, '부정단어 개수': 2}, {'리뷰순': 14, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 2, '부정단어 개수': 0}]",매우추천숙소,"스파, 수영장, 최고, 방도, 마트","실수, 옆방, 소음, 노후, 냄새"
127,여수 케이브풀빌라(Cave poolvilla),"[{'리뷰순': 1, '긍정단어 개수': 8, '부정단어 개수': 1}, {'리뷰순': 2, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 5, '긍정단어 개수': 2, '부정단어 개수': 1}, {'리뷰순': 6, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 2, '부정단어 개수': 2}, {'리뷰순': 14, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 5, '부정단어 개수': 2}, {'리뷰순': 19, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 2, '부정단어 개수': 0}]",매우추천숙소,"최고, 노곤, 수영장, 바다, 펜션","냄새, 막차, 파리, 단점, 담배"
128,여수 히든비치리조트펜션,"[{'리뷰순': 1, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 2, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 3, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 4, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 5, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 2, '부정단어 개수': 2}, {'리뷰순': 18, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 0, '부정단어 개수': 0}]",매우추천숙소,"수영장, 바다, 친구, 인테리어, 컨디션","냄새, 계단, 벌레"
129,"여수 삼학1947풀빌라(신축, 낭만포차)","[{'리뷰순': 1, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 10, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 5, '부정단어 개수': 1}, {'리뷰순': 12, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 7, '부정단어 개수': 1}, {'리뷰순': 15, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 6, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 4, '부정단어 개수': 1}, {'리뷰순': 18, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 3, '부정단어 개수': 1}, {'리뷰순': 20, '긍정단어 개수': 1, '부정단어 개수': 0}]",매우추천숙소,"낭만, 포차, 수영장, 음식, 복층","막상, 벌레, 계단, 먼지"
130,여수 아일랜드보인다펜션,"[{'리뷰순': 1, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 6, '부정단어 개수': 3}, {'리뷰순': 3, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 5, '부정단어 개수': 1}, {'리뷰순': 10, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 5, '부정단어 개수': 1}, {'리뷰순': 19, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 0, '부정단어 개수': 0}]",매우추천숙소,"수영장, 최고, 친구, 감동, 기대","냄새, 별로, 벌레"
131,여수 해랑호스텔펜션,"[{'리뷰순': 1, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 5, '부정단어 개수': 0}, {'리뷰순': 6, '긍정단어 개수': 4, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 0, '부정단어 개수': 1}, {'리뷰순': 13, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 16, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 1, '부정단어 개수': 0}]",매우추천숙소,"최고, 포차, 낭만, 오션, 먹거리",냄새
132,여수 온다도로펜션,"[{'리뷰순': 1, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 2, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 3, '긍정단어 개수': 8, '부정단어 개수': 0}, {'리뷰순': 4, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 5, '긍정단어 개수': 2, '부정단어 개수': 1}, {'리뷰순': 6, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 7, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 8, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 9, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 10, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 11, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 12, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 13, '긍정단어 개수': 3, '부정단어 개수': 0}, {'리뷰순': 14, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 15, '긍정단어 개수': 1, '부정단어 개수': 2}, {'리뷰순': 16, '긍정단어 개수': 1, '부정단어 개수': 0}, {'리뷰순': 17, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 18, '긍정단어 개수': 0, '부정단어 개수': 0}, {'리뷰순': 19, '긍정단어 개수': 2, '부정단어 개수': 0}, {'리뷰순': 20, '긍정단어 개수': 0, '부정단어 개수': 0}]",매우추천숙소,"오션, 야경, 바다, 가족, 옥상","별로, 커버, 당황"
